Probe_ID,bcell,cd4,cd8,monocyte,nk,neutrophil
cg14656132,0.9847608830649132,0.9876709587352364,0.9846048662109986,0.9811567297124943,0.9857178569249628,0.4729822802103134
cg08379897,0.0186361566872591,0.1594258219923768,0.2490074158818015,0.0090025671830885,0.0323441749117258,0.0128511586270517
cg06297318,0.944859407127355,0.9569112367000292,0.9652887623306328,0.0373124111032099,0.94883198943515,0.8949534241551563
cg01183860,0.9680836583792306,0.9690860532046052,0.9684881393879858,0.9762085046568444,0.3076894335704921,0.964302131664746
ch.10.20960905R,0.0003652198381048,0.0028738307128404,0.0011938241216742,0.0004797080023845,0.1189535916637245,0.0004234783069701
cg10196751,0.0199174024334026,0.9753934552924038,0.9781267436111514,0.9828406457090296,0.9256964667139856,0.9740988141548608
cg05384127,0.4194929563900113,0.0119263866258822,0.0071985125729453,0.5344516422179099,0.0090372096651017,0.0137223832465994
cg21787386,0.02007797414738,0.0088151403984253,0.0270978787416931,0.0019649035843945,0.1423604177465166,0.0013351107425719
cg21703462,0.9602178718695183,0.8830491521820913,0.611420415549763,0.9670841079782804,0.9546544261915146,0.9564765559238286
cg22210209,0.9749182634430652,0.96837780338033,0.9759423480553,0.4512495378998535,0.9738790294794996,0.95682621578719
cg05956380,0.989927768987268,0.9900611358505964,0.992293828899232,0.9784222770432326,0.9868437162192398,0.1311974298695153
cg09932794,0.973801667940251,0.9673456016105432,0.9233186600844672,0.958122278543804,0.1781008024560726,0.954398467109944
cg10133935,0.9755861480841128,0.9770950956913036,0.975240946114806,0.9654074796757594,0.9669525845267994,0.2580581100225908
cg24160371,0.9864796154399188,0.7267663529095338,0.9743259150325316,0.977640532127654,0.9615424916779812,0.9769623723612636
cg21373806,0.2661666666666666,0.93,0.9426666666666668,0.8664999999999999,0.938,0.7946666666666666
cg23460910,0.0022323466486799,0.2653354947953946,0.051178335001883,0.0032820807982302,0.0047234401096103,0.0019816657469548
cg22092811,0.0095,0.029,0.1238333333333333,0.0061666666666666,0.0165,0.0075001666666666
cg01179423,0.022896766006405,0.9642613720243348,0.9715507246609985,0.9699196179168124,0.96295745381777,0.9779234508708942
cg05861567,0.0241009258655612,0.172308115755511,0.3367463424934186,0.0031102153431908,0.0105909291635355,0.0029909226053542
cg15507690,0.3091972555453265,0.0015981081162633,0.0011474840072739,0.0007413232885608,0.0010002596953368,0.0008415400098559
cg03233006,0.9838030936606528,0.963485783853079,0.8163387907047418,0.9839561021428672,0.9702293524972052,0.9831160122363042
cg01456080,0.976538366527823,0.979343552104521,0.9860002510468951,0.6281258147859031,0.979615086298019,0.9550959358918868
cg06230847,0.9904315050792168,0.9882037658189876,0.9890386407291633,0.9922149921366782,0.985835487559534,0.3774770803811533
cg23715213,0.9848659361593076,0.9784322021368927,0.988729819812913,0.969895027118763,0.9763540146667328,0.3554235194370923
cg18181674,0.9653555252804912,0.9539377560227758,0.7451404314853867,0.9630035263144144,0.9476037646535532,0.9636537615616464
cg18207999,0.0034548069988421,0.1008996164893277,0.0085900722257761,0.0041826185018038,0.0031527087754322,0.0036327121328842
cg01454237,0.8715189676657417,0.8481335469039174,0.7913852683231242,0.909406138914084,0.1085326910277306,0.8629902643112785
cg24564692,0.0274999999999999,0.043,0.0635,0.0278333333333333,0.3206666666666666,0.027
ch.2.42601115R,0.0004738851425451,0.0342230937590245,0.1094845270024516,0.0003945636708878,0.0008647865358221,0.0004869708739915
cg23643435,0.0998333333333333,0.0844285714285714,0.1379999999999999,0.0578333333333333,0.3093333333333333,0.037
cg21185441,0.9441622712449674,0.9474538239797184,0.938355755729093,0.1364464759364357,0.9468906506001769,0.9452838510326734
cg21852658,0.9876192257259724,0.9863043486559148,0.9852159765947068,0.9807258087291512,0.9803490856481994,0.4272366400186555
cg09114848,0.0101901252923612,0.2439557706656731,0.0521404432337025,0.0065189076145921,0.0078589622233775,0.0125316714284912
cg24423397,0.0113731287241891,0.0119085780796208,0.0127439859995946,0.0150958498663644,0.1883462694631358,0.0198328959889983
cg10038591,0.0088468104226916,0.2570500570291301,0.0681274934721727,0.0039463148462392,0.0082985421988808,0.0068336986207998
cg11727482,0.0258652102480024,0.0134378786168727,0.0452750899047212,0.0056288212317344,0.3017001215548563,0.0045493593040125
cg04031279,0.1078402530619667,0.0048494734646767,0.0033648471080172,0.0099598501913735,0.0014784237587728,0.0031514707068465
cg06796713,0.0256131449787511,0.0280918280009902,0.0535103661487281,0.0039387867062786,0.3035382929505008,0.0036280792602565
cg01582396,0.9877902805971992,0.9853266271435496,0.9824723447057327,0.98333812464234,0.5972203462418012,0.9858377958493508
cg13155300,0.9675301004457424,0.9746257107869564,0.9745617803860802,0.955730498782868,0.9682748038721608,0.1242126160649938
cg04982951,0.1050921547663366,0.0094538477414503,0.0066196423976336,0.0143858639191815,0.0059130257404211,0.013667592739075
cg24560920,0.9862607449560062,0.9843419493789076,0.9880660786096208,0.97864062216674,0.9872242379471884,0.5264666093923241
cg02944032,0.1556665402335596,0.0040354406629824,0.0028850571121032,0.0039909547721559,0.0037841265438598,0.0052329143549175
cg07328987,0.9568151971232246,0.973421243257818,0.9709150743593156,0.3702981966652788,0.9552061768036612,0.7900656419606671
cg12229394,0.00393010890048,0.0277352473830546,0.123622016359256,0.0038013899899298,0.0029875509503445,0.0040631124504572
cg13707793,0.9616666666666666,0.9835714285714284,0.9858333333333332,0.9826666666666668,0.5166666666666667,0.9776666666666666
cg25046023,0.0056277972085414,0.0094773434407996,0.002713526208847,0.0162566845061963,0.005284706585869,0.1442256887225833
cg03795574,0.012445333850053,0.0295492885400777,0.0746092721022499,0.8643889930543592,0.393681418119028,0.0288624365140364
cg13005840,0.987383928949618,0.988412168533395,0.9891402235313822,0.9729593114558313,0.984470491345975,0.4579117111827542
cg00208274,0.976902060490386,0.4962238973327401,0.9066049579807686,0.983222622475092,0.974616727454912,0.9671958434964476
cg23773824,0.9895934817883986,0.9800689030029316,0.8877312386606989,0.9893929728062472,0.9870015879507872,0.985979715813857
cg09857786,0.002339047984669,0.001763003502906,0.0013633298382654,0.0965526453088827,0.0011400967318014,0.0043062535415682
cg27408431,0.9752400055328332,0.6990411345382496,0.9596378047756012,0.9886646241930048,0.986248191576288,0.9820346079559248
cg18438462,0.0248338835949741,0.9773728836645824,0.97840633820821,0.9784777148012088,0.9771312032738344,0.9810158341527876
cg16921643,0.9779945107914716,0.477188724143702,0.9140571807354468,0.9817723095377798,0.9731742052436544,0.981480677415644
cg21542303,0.3214252444387348,0.0851311177125336,0.0371481210942884,0.8057232779389191,0.021852944327183,0.2236128043793243
cg02655824,0.9852536791017564,0.98765191924021,0.9086737621441062,0.990527565784864,0.9860719443066462,0.9852140195866972
cg08847738,0.98297635008681,0.8333347365116273,0.6600922231515578,0.9838139225965196,0.9750175594459374,0.9739008382900004
cg19037107,0.979680999201671,0.9730306688520072,0.9627703071656186,0.9315573868187276,0.9625878099716736,0.0273234526144967
cg22832799,0.9719598352122012,0.9746734486708678,0.9744003922271222,0.2259976406465563,0.971320265139762,0.8928271261470179
cg09721047,0.0058508848178242,0.0077294667848701,0.0073462865244962,0.0078092751122891,0.088597028392274,0.0079515453906614
cg12030710,0.0172315318727034,0.1689704139189327,0.0335669874848059,0.0065553954530237,0.0105668925296586,0.0148322927187931
cg09911016,0.9847171647190756,0.8810765261025532,0.9884068822535736,0.9907474774015506,0.9868760808641068,0.9882409163549112
cg24037916,0.014502740862858,0.0404598205207058,0.1979009588228645,0.0039747214127853,0.0140746780657232,0.0037426499178808
cg18012571,0.3178494078316201,0.9774263685949248,0.9786020160475504,0.9735251564435644,0.9821670105859256,0.9786654856009924
cg00989306,0.9546713867446608,0.9553083153635208,0.9478453973890764,0.0448738609600858,0.9667583544197076,0.9537430090199536
cg21792134,0.9866225739914168,0.986401173815234,0.9866223652726238,0.9539048036134158,0.984770527211818,0.1333730601367758
cg16279624,0.9799521123538608,0.7157741767123983,0.9472717849424336,0.9795842878662496,0.9754288268698084,0.98300078797219
cg05608541,0.0043582938186236,0.1094211568910406,0.00298129855385,0.0056224300500462,0.0037118953858726,0.0059548240334408
cg20156164,0.0937871079018975,0.9809855999217264,0.9801811053490684,0.978714146928844,0.9723279734237776,0.9769652549673248
cg01950767,0.9786241677315158,0.9753401720023724,0.9803637712183764,0.0717413788950583,0.98315686763017,0.8440325972249906
cg06124243,0.945779352496742,0.936152917498084,0.932359887408192,0.1942649289840783,0.9559619196695902,0.961546363325648
cg07844255,0.7198769552569123,0.0021647510582645,0.0043584250404125,0.0152598863783548,0.0668152986996451,0.005031350083802
cg11307417,0.9743472155268552,0.3840878121706469,0.7801798740740974,0.9765957427396128,0.972838546743092,0.976135153940026
cg12613618,0.2034775848890735,0.005351441964152,0.004190008257399,0.0116842928039328,0.0056344455320633,0.0048391458632786
cg07975212,0.0226141838877949,0.1407609536723152,0.0065906160800338,0.0166790241415095,0.004355031310267,0.0155750936493294
cg23360308,0.0273138427710268,0.009714291854853,0.0117646601742636,0.7863822045780474,0.1770426399949933,0.0322981328782369
cg01579949,0.0285869485466292,0.0135184118755552,0.0159628456755891,0.1121068918859823,0.0108422822800655,0.0168711740678453
cg00329307,0.0024967833820834,0.0007095978859714,0.0008609295452366,0.1149568574083666,0.0008658132965335,0.3317664579221978
cg05568688,0.9872686436470864,0.989592991218164,0.991058460592415,0.7374122762524492,0.9883243782526476,0.971529736306342
cg07505901,0.9634241941031508,0.9614351740082716,0.9716113225118332,0.3642790124440968,0.9713888362243236,0.9266021405545456
cg08012294,0.9646380957306444,0.5468444364338158,0.9648167957404606,0.9360419043216668,0.9662159508354686,0.9639691724144516
cg00247587,0.0221734689452935,0.3819439457701571,0.07554818347342,0.0073513632751173,0.0112730863339557,0.0063309658613688
cg04694512,0.942340524028593,0.7681022134650979,0.520577879019929,0.9659352966450898,0.9585696111395832,0.966154715929554
cg02510297,0.0097599338370901,0.0365569672706574,0.1175291661212245,0.0037856276663088,0.012874035433502,0.003612473895626
cg04904300,0.9816807182034522,0.9813732576751896,0.748767430012797,0.9848319973757332,0.8593405676915102,0.9791852435998242
cg20824707,0.9658031021468472,0.9698648369130176,0.9667501480826964,0.4119358832284523,0.9653583904096926,0.9483698012801
cg11707899,0.3895773756971943,0.0035412821405179,0.0114246088347297,0.030318515417566,0.0125985107475146,0.0075945186314779
cg02015687,0.156069860114193,0.005323853405449,0.0064290287318736,0.4536998406982518,0.0047761493412294,0.1955159279051473
cg18625627,0.0090379241498809,0.0113262471522004,0.0083467513421232,0.0331418045076958,0.0158226444817568,0.4004174200762238
cg01140711,0.0059999999999999,0.0342857142857142,0.2585,0.0063335,0.0376666666666666,0.0085
cg07115032,0.9623565720384836,0.9517599620121928,0.4293589557793901,0.9602416120873712,0.8353271030511698,0.9506916825212188
cg20934105,0.0053524698556919,0.0349428305091489,0.2088314354270045,0.0005287259204351,0.012308681226416,0.0015376297839691
cg04555248,0.990402893781412,0.8550022871103368,0.7367674644251209,0.9916550639245352,0.9590502203619392,0.9876137325408352
cg23230445,0.9842348770315068,0.9817851046865996,0.9815238834176316,0.9871538902360388,0.7062907276862856,0.9855183701808624
cg20602300,0.0358482741393852,0.9697123961265448,0.9725606260518252,0.9714330452585216,0.9691754025943,0.9693503694984223
cg25479708,0.1223783002084235,0.0048093313726586,0.0037415230316897,0.0033540676313139,0.0033774819572617,0.0035945032244013
cg03395562,0.0089071720792717,0.210259030303741,0.0598082940691507,0.005313680657483,0.0208272846508644,0.0059867680917331
cg20243351,0.0066668333333333,0.0601428571428571,0.3055,0.0028338333333333,0.0513333333333333,0.0069999999999999
cg16410115,0.010139284649342,0.1197393728818417,0.0276693835363043,0.0191661108206477,0.0133516351895891,0.0210802936956608
cg02015961,0.9650330957507084,0.9657066679316696,0.9663316086214104,0.9194973616926676,0.94772149347435,0.0738301022694806
cg18108087,0.0055492595103777,0.1399614880951617,0.0234308504514026,0.0039944201268693,0.0067142105686388,0.0060586237970951
cg22251584,0.9771896031660602,0.9718902827136184,0.8663605763463718,0.984739332440618,0.9753527125930436,0.9807049974322024
cg25085578,0.1105361080530148,0.0041150439510716,0.0033391492979166,0.0041179001370626,0.0024606829560708,0.0051866500752405
cg10480329,0.9733068605170084,0.98229064944584,0.9828727466874754,0.0457757505463663,0.9817233773133688,0.8975926770163718
cg00484421,0.2866794446261978,0.006546406942504,0.0061800902256716,0.0381200833360626,0.0063949007794904,0.0075601491129388
cg20367218,0.9548056753903033,0.9610898758172364,0.5624476077809458,0.9743552963767024,0.9643406830919544,0.9651213274685068
cg08326410,0.9703193699694284,0.963539765560536,0.9123634891601454,0.9752403170501754,0.1276279961247091,0.969239772305988
cg23225375,0.9886042858279648,0.9809308267446324,0.8466950076954022,0.9877560274399152,0.9770966556488828,0.9823033712050422
cg01323602,0.945587608345482,0.955072568064688,0.9598365227916188,0.2215747203359491,0.9710511845303,0.9438635025121788
cg05398700,0.9758333333333332,0.9778571428571428,0.9778333333333332,0.9438333333333334,0.9723333333333332,0.0499999999999999
cg12374834,0.0013427385234078,0.0623526002542644,0.1213463998837729,0.003942872682521,0.4949506040812905,0.0025931050510824
cg07617198,0.9774305353280464,0.9783582261622484,0.975017361111073,0.0451309616261293,0.9703064276590646,0.8893777949586275
cg15107418,0.9668938972184036,0.9739648075538752,0.975227070464922,0.9454477008144444,0.970452163598954,0.0453726216218341
cg08109029,0.0073939614916551,0.3505174726501119,0.1203945958469591,0.010125783022037,0.0148645145112518,0.0191150896168396
cg08078218,0.0162952519219245,0.9676751175368196,0.9675155231722378,0.9713239777044258,0.9678865296982164,0.9617120805547342
cg03480001,0.9703333333333334,0.9115714285714286,0.7656666666666667,0.9781666666666666,0.9736666666666666,0.9675
cg05253716,0.9736142398445922,0.9747981936291304,0.9772392638159232,0.9774272453116324,0.3454246860509252,0.975618352706131
cg18261588,0.0280336102866301,0.238230083817988,0.0567635212993093,0.005739684288776,0.0057945357761995,0.0039892954592757
cg01586797,0.0571472900540263,0.0266330954180007,0.0915521498778721,0.0190629792929255,0.5257253351952716,0.0178405902126405
cg25284031,0.0082332666932039,0.3841411371443731,0.0505882412285863,0.0096046125191048,0.01023177859108,0.0137207879308294
cg05575544,0.0372242712734101,0.0677581460228161,0.2265091115547733,0.0014768580990799,0.017292369521844,0.0029604700599979
cg20383347,0.960358955611806,0.9396520050702952,0.6808558830680465,0.9685669042199322,0.946341311919123,0.9573781216947034
cg09591046,0.9618909217023588,0.8448171644062958,0.5763825439366248,0.9604034110103584,0.9585552378806698,0.95958148610644
cg22335635,0.9758557840685091,0.9760168295445784,0.9797775126142602,0.9495676548989777,0.9759058695862178,0.1843965531795548
cg14991022,0.9826283449669556,0.9885147082462744,0.9870311899062753,0.9864594455936736,0.9849948249473468,0.8245138663337404
cg22976602,0.9692997915784716,0.96687064528468,0.9619598963623162,0.9745964484242794,0.2669075021550398,0.9506293842626308
cg27274322,0.9842284052810756,0.9845774340708467,0.9064005473767756,0.9821454667567858,0.9836926302419542,0.9871241840141272
cg17179784,0.9759231667940568,0.9757276287704836,0.9822055046063162,0.3283289511458255,0.9736492591200192,0.9578720537659904
cg17572056,0.983,0.98,0.9823333333333334,0.9568333333333332,0.9733333333333332,0.3105
cg22737033,0.9898327924702448,0.8293466158169885,0.9801622248869823,0.9888999559159618,0.9852895766380336,0.985216542588764
cg01847173,0.9822638009629036,0.6461590743144445,0.9418962006604398,0.9686242167477958,0.96494706579151,0.9720766929889136
cg03345145,0.9741900538507672,0.9684969637491854,0.9299263991728632,0.9787552549582726,0.2922438949203707,0.9750615691898318
cg04526498,0.98461094399946,0.9747860110499468,0.9573217276825812,0.9819484514095246,0.5031847510435825,0.9677999468642984
cg05174290,0.0033864374568368,0.0068008724239105,0.0220143174136693,0.3064971170331281,0.0126650014782525,0.0153710744229118
cg18857340,0.987284294708022,0.9816670666086456,0.9752260747965776,0.9871578729112837,0.333795581108378,0.9817615064602112
cg11695852,0.0033808237801505,0.0208549695747069,0.0175574064648084,0.0085312200853461,0.005999813037008,0.1296822595687405
cg08138385,0.0098237060284824,0.0150613320706001,0.1196164412011874,0.0080796211763755,0.0239167071679238,0.0066953716491397
cg10931172,0.0096595181673087,0.432087960672955,0.1086707430317732,0.0023405389052651,0.0066966404599468,0.0015994701426559
cg11728331,0.9707073441379762,0.463211133677157,0.8306450782683217,0.9763660969204756,0.957396390025528,0.9770776952563424
cg14054880,0.9643478289216943,0.9632484619233804,0.9797012582109836,0.9692279288282606,0.9625810645694646,0.0608140186636877
cg12695059,0.9871044858361272,0.9178478816435104,0.7095595691169628,0.9724707464304064,0.9093532812622424,0.966627296334663
cg20478760,0.9593669941378364,0.9623554634313346,0.9147939514865088,0.9851336629919392,0.0679327226892848,0.9809246852402452
cg14674722,0.0151785802361937,0.964780811255506,0.967383865891163,0.9814720829928416,0.9593258069000672,0.975385484360361
cg26754426,0.0083092871767635,0.0562075898651216,0.1044915011842216,0.0034565457797408,0.4179713388095314,0.0038550808117742
cg12815829,0.1576947315389493,0.0114574853392706,0.0082596725943343,0.4776763223912593,0.0083925346452568,0.0373179657130147
cg11067179,0.8571862762930743,0.8777514823331484,0.2730559623784223,0.9375253907474096,0.9217322587358326,0.90770429783823
cg23786157,0.0975167066586649,0.97440623519878,0.977948613039122,0.9741177016573248,0.9705180323950836,0.9756047870497828
cg11603365,0.0066678685630985,0.0237550275902269,0.0154514212865473,0.4365435002489143,0.0159824686009973,0.3499465343406986
cg20591165,0.9801287918472452,0.9760435353063732,0.966745542550887,0.9851836713349424,0.5602221636857887,0.9847140495813737
cg19412959,0.9763518386485712,0.9757534253815696,0.9807055346419988,0.9342789275236868,0.9647405025690546,0.1685321100596533
cg15035590,0.0514956785181423,0.9771296344291786,0.9816472541620112,0.972429708973912,0.9815319855683118,0.9723269678199746
cg03867607,0.2741128792303328,0.0058975756269333,0.0048240824500463,0.0181713561331167,0.010531989055871,0.0182177986930842
cg14656259,0.3390851664507612,0.0081608347439281,0.0135875822441244,0.0156152434988379,0.0098000115010685,0.0112432074345739
cg02833367,0.0319994301219263,0.012356468962937,0.0086927652500252,0.1274644496771538,0.0181325149233713,0.0063288611268715
cg25451702,0.0123184399199053,0.2154773249810442,0.0802449939596784,0.0017763861371546,0.0023671907030978,0.0031185740910711
cg00734838,0.1647741866164599,0.0163867248256675,0.0149619221350055,0.3793176384530425,0.019222130957168,0.0396983191290911
cg18289508,0.9612999552518154,0.5508506204090492,0.908664760700799,0.9757316672179868,0.967741409734823,0.9755306543894182
cg04058516,0.0068856668384217,0.1065704154775732,0.0167383890626362,0.0032133969600301,0.0128023780060941,0.0029787805128022
cg10573236,0.0032646051495816,0.0281357547412397,0.1292598188241694,0.0031310966019657,0.0056121630053688,0.0269610142537452
cg01490728,0.879199602987912,0.1992490702035092,0.5126743865434414,0.937724710202528,0.9054330083547928,0.9138815690616626
cg20077668,0.9754881060141214,0.9730637101443316,0.9742280890368604,0.9557303828035792,0.9747974418358056,0.1541267819928496
cg04533831,0.9824772492382796,0.9823854145548642,0.9786302210859508,0.9727290385876672,0.976376804764292,0.1879496615033406
cg21637392,0.0513333333333333,0.0264285714285714,0.0205,0.0603333333333333,0.0255,0.23
cg18451156,0.9281670169767632,0.8551165976135022,0.7517597394946289,0.929658085728795,0.9174302733863788,0.9179566558437096
cg05062263,0.0053833323574538,0.9760196885773028,0.978968545914111,0.9745510118794142,0.9797967968349488,0.9728952077360752
cg10047182,0.9790463851151228,0.6466069455516619,0.9197344422819568,0.9684203909459582,0.986388134335084,0.971834082170774
cg22556056,0.9633973700200495,0.9148888149457132,0.63759999711444,0.972734471800948,0.9322277194627552,0.9468490182214128
cg27274718,0.9670551871722796,0.9614291072410078,0.9617267137415604,0.9580517143559922,0.0998378379202429,0.9520693721478364
cg09161245,0.0366831806586422,0.533771438366654,0.1234763065174965,0.0246245871289077,0.0160694054835521,0.0183415057865044
cg11778706,0.9746634054908452,0.7389629870771931,0.952412217493323,0.9799850644760508,0.9764583966688568,0.9750721152660908
cg11271052,0.9930206661671585,0.98732127347317,0.9899600923685096,0.8710678375613942,0.9832007623448584,0.1016241867486225
cg07469981,0.0038744099789081,0.0055071674343227,0.007208814705464,0.0046644390489889,0.0886763194286119,0.007941801425029
cg04565233,0.9363818633056592,0.9369839733254984,0.9466673421986102,0.8632177316367079,0.917072291522176,0.3766435088614068
cg27304798,0.0611586140815892,0.0094023467666926,0.0283528158965104,0.0088675619012136,0.4232555507609731,0.0059301153563492
cg05780020,0.9825286935885296,0.9743392115744012,0.9828900048203898,0.985051268531972,0.6344157386925836,0.975155471792504
cg12043428,0.0250986563691867,0.0091237160365465,0.0189481326019409,0.0040844463695785,0.2282593631246235,0.0118160346933577
cg22708902,0.0019172469885757,0.0013920470936341,0.0017864847626207,0.3000636443857769,0.0056375489338641,0.090817011177679
cg06526020,0.9818959422321012,0.9766599586930116,0.987832312058194,0.9111704131583808,0.9788163117824292,0.0493472470871195
cg26777800,0.9408947298021646,0.9274448265822772,0.6328966464695404,0.9506975067412906,0.9432221095938068,0.9322172894420176
cg02723908,0.0917277801603085,0.0038867811525763,0.0039777253926348,0.0052708340793798,0.0021226800328204,0.0014243578105675
cg19766471,0.2179618915584563,0.4450841059061098,0.1249446242200358,0.011872103371814,0.0327356921204448,0.0141687114911882
cg04947949,0.0508642458460599,0.975886749242169,0.9845850705989028,0.9811029619343156,0.9751830475399274,0.9813526314164974
cg17544101,0.9826748297172934,0.9797551739164791,0.9834129697907654,0.98630675137287,0.3702427605525781,0.9835215692591128
cg10067737,0.4331666666666667,0.957,0.9566666666666668,0.9568333333333332,0.9503333333333334,0.9563333333333331
cg01850434,0.987614173942872,0.9856183193730844,0.9079358127489692,0.985389537112172,0.985187494134914,0.9851920104854862
cg11648030,0.7316600921536094,0.578766499895847,0.4794875435952712,0.7610213123298138,0.710851213432821,0.7341804771361496
cg00904947,0.9762559591242734,0.9390216279353908,0.9381419271643202,0.2055720970850568,0.9620527144831114,0.9739301712974804
cg15213052,0.981137537030262,0.9374580913466914,0.591101761758498,0.9864580885957412,0.7896127421284193,0.9839222311775656
cg08704154,0.9910098918635796,0.7627039144520114,0.9452356297528036,0.9843196547052948,0.9808150268365926,0.9843962596867192
cg24137511,0.9785,0.9674285714285714,0.957,0.9756666666666668,0.3303333333333333,0.973
cg18904605,0.0142923619724159,0.1649050624638652,0.0081912550531297,0.0040723829262799,0.0036331658417578,0.0085137729538708
ch.16.55305377R,0.0015988752293868,0.0271196213601066,0.0978358790391522,0.000993992490662,0.0054609766081737,0.0016094712569938
cg15791438,0.0122444124269624,0.0121053580931668,0.0096130469542489,0.147923858127987,0.0188285383122734,0.0451963301538575
cg03272225,0.3977247330878026,0.0151223968351241,0.0035478959948647,0.0159755536489725,0.0034095317061578,0.0034914974853952
cg26315984,0.0130165458746654,0.0081023081850185,0.0137952930558547,0.0016759956137816,0.124986476572115,0.0033541213663831
cg08220243,0.9842024605042424,0.9814459127109744,0.9846541031048892,0.9866415169947454,0.985824550206162,0.4462426842793441
cg13937543,0.0134562937125633,0.016401823714121,0.0079307501134809,0.0904935762961386,0.0082367199292437,0.0263719200043244
cg24615666,0.3036588380664375,0.9853946593628586,0.9835743990586072,0.984527543653574,0.9843122580960576,0.9841770821957726
cg04931846,0.9824072119436008,0.9861094179921344,0.9879667695490608,0.9802656702426776,0.9836327034763588,0.5775375405823405
cg13319446,0.0007947021333509,0.0794346695117127,0.0044945186765048,0.0015990204696463,0.0016330111506749,0.0010027684689074
cg13290254,0.9276674299704968,0.9731719847704546,0.975673059135928,0.1891544783347098,0.9744245636145288,0.8973244372228922
cg11155735,0.9816303644519452,0.9764881291100584,0.9765199608604044,0.9736784484731236,0.956386844435788,0.32361145187947
cg00502099,0.0013849216263227,0.114456774543791,0.0062056342340371,0.0004421364265145,0.0010880131995531,0.0003883080988096
ch.19.16251119F,0.0023087020290346,0.03546495480786,0.0919811751219345,0.001316338875438,0.0082864733727664,0.0017808104162771
cg11492864,0.9905668805196256,0.988107886908436,0.9881127090391496,0.9763195288812432,0.9839113153478456,0.588167779242722
cg08037920,0.0006693079294735,0.0015490690700757,0.0089936772643219,0.0004426416145617,0.0856817315428234,0.0007859450022377
cg24333845,0.3365242374401898,0.008663710189952,0.0057635684171706,0.0045363691264299,0.0060596127441553,0.0052860625192735
cg18937354,0.0699186492066529,0.0068218513120714,0.0655187640507477,0.3472106739162187,0.0032845677271372,0.1409135901026744
cg18811155,0.11118375181293,0.004409999185659,0.0053362122417211,0.0049288888584395,0.0059289730536207,0.0053425258038733
cg18174654,0.9360061634407704,0.8273962334756936,0.2771345316082176,0.95650675501408,0.946180326021063,0.9449297161021756
cg06805218,0.0185939051791338,0.4090424069464433,0.1082929721453023,0.0067042850435098,0.0176347811823102,0.0326019334559786
cg05770620,0.95041861941975,0.3950985212735562,0.8160360652546722,0.9787900260591456,0.9585498184489089,0.9653946838946892
cg23781022,0.0175896286499784,0.0185663000810671,0.141465977806963,0.009535800472916,0.7739820936177298,0.0291417617433073
cg16582814,0.0618728482623329,0.0160153437710643,0.0030600528509527,0.1806554491563568,0.0018178746561469,0.070977867532037
cg15021006,0.0156310657217089,0.979645737409148,0.9752485392318893,0.976166155482299,0.980941374565756,0.9705413450861384
cg14477767,0.9755218599526704,0.0971510158017731,0.8034706147670133,0.9832875163588508,0.952936762939109,0.9786880863438876
cg10083098,0.0046622892243232,0.0033059529870789,0.0039625090746912,0.06093127936246,0.0075848070346342,0.3922705181684153
cg08213479,0.0432289779284885,0.0135264399491816,0.0078387205381604,0.0607271997050019,0.0106790366677115,0.3613357617641173
cg12754019,0.987233934093392,0.9837171274530948,0.9855636855476364,0.2820889975252148,0.9908187945062278,0.9087472189914872
cg11070172,0.9773333333333332,0.9734285714285714,0.9548333333333332,0.9683333333333332,0.9603333333333332,0.1961666666666666
cg24687805,0.0321532521825367,0.2936249237111982,0.0909165664447546,0.0036840905412614,0.0111300185644752,0.0040800767930183
cg23929682,0.0474136275151123,0.3507298309171515,0.1330392924636651,0.0261408786969264,0.0442054963624346,0.0312257766636614
cg12214046,0.9879655221312262,0.984879174413168,0.9853653014030712,0.6168860847329342,0.9862565139350352,0.9384400250535582
cg08091949,0.1084711797332608,0.0091360378573657,0.0470082996392293,0.01895766031458,0.4757782832627579,0.0163310132066171
cg11530150,0.9760445350692624,0.9789047173780158,0.9734029917467426,0.9874012333108212,0.586544641957852,0.9783700689021718
cg14426428,0.0050687435593253,0.0119106872837765,0.0251155903027819,0.0111879687474229,0.4489393066087803,0.0103212095318667
cg20835863,0.009209749961038,0.0134427222277623,0.0203894689877803,0.008270114341877,0.2041830248843631,0.0078896417652679
cg26811088,0.0506666666666666,0.0421428571428571,0.0571666666666666,0.0060001666666666,0.2454999999999999,0.0105
cg11357008,0.0068452229740578,0.0305592708221336,0.0318220858541165,0.0070293459487959,0.3217821505648163,0.0154479509550602
cg11123381,0.9767405502862738,0.9636221853457771,0.9762123827826148,0.9847927053946068,0.5310533580096645,0.9793033035467066
cg25127852,0.0040370081366934,0.0299629951825893,0.1002137299438542,0.0018894353771249,0.0016702552271724,0.0004194373540365
cg16277214,0.024381969783495,0.0195452615896881,0.1184393726559237,0.0086735921820533,0.4835433114236649,0.0159997308319732
cg08714135,0.3891235521796101,0.0395283158268777,0.0053499464686493,0.0286150220497598,0.0032694140094425,0.0113181505857657
cg10967114,0.9841020617907432,0.9872757187296716,0.9850392469450884,0.421001691630441,0.9813320781536488,0.947738831538004
cg03753191,0.0066093543883678,0.0071717407829878,0.0045330838117519,0.0079149220979241,0.0064914002794752,0.1686924626936548
cg14781394,0.0216515255405468,0.0193941725726155,0.0144832227844095,0.0436825482226928,0.0192548473517337,0.339265666255348
